customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3212-KXOCR,-0.44047699244535515,0.7960293214798164,1.5672763903115878,-1.4583755005594854,-0.5223484655581392,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
4598-XLKNJ,2.2699427831539776,-0.304440985577769,-0.8303371920781404,1.1190297188409977,0.09896392602156369,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6380-ARCEH,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.4849809737920063,-1.002250810223198,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
3679-XASPY,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.509923604947495,-1.002581929596242,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
7123-WQUHX,-0.44047699244535515,0.22541508819069803,0.3684695991167237,1.0026307734487179,0.5806763899259293,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False
5386-THSLQ,2.2699427831539776,1.3666435547689346,0.3684695991167237,-0.6419200407364937,0.3253392040592903,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
3192-NQECA,-0.44047699244535515,1.4481598738102373,1.5672763903115878,1.5014833965584888,2.3494057076024624,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
6180-YBIQI,-0.44047699244535515,-1.1196041759907953,-0.8303371920781404,-1.3486279234753358,-0.9669314104318412,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
6728-DKUCO,-0.44047699244535515,1.6111925118928425,0.3684695991167237,1.3069308735456784,2.2130728244078255,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
9750-BOOHV,-0.44047699244535515,-0.019133868933209827,0.3684695991167237,-1.154075400462525,-0.6016184434648653,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8597-CWYHH,-0.44047699244535515,0.4292058857939546,0.3684695991167237,0.9810138264472943,0.7200555713525707,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2848-YXSMW,-0.44047699244535515,1.6111925118928425,1.5672763903115878,-1.5115864470245277,-0.4093043116009283,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0486-HECZI,-0.44047699244535515,0.9183038000417704,-0.8303371920781404,1.0608302461448578,1.3017660859162146,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4549-ZDQYY,-0.44047699244535515,0.7960293214798164,0.3684695991167237,-0.22953520563241622,0.3319615915201697,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
5712-AHQNN,-0.44047699244535515,0.4292058857939546,-0.8303371920781404,0.8912203542875359,0.7345365252670267,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4846-WHAFZ,2.2699427831539776,0.1846569286700467,-0.8303371920781404,0.38737920494666706,0.2550977477242298,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5256-SKJGO,-0.44047699244535515,1.2851272357276322,1.5672763903115878,-0.3409456247935984,0.5002806061508538,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3071-VBYPO,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,0.831358039514363,-0.9015022223183529,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
9560-BBZXK,-0.44047699244535515,0.14389876914939542,1.5672763903115878,-1.124144243075939,-0.5138938842330832,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
5299-RULOA,-0.44047699244535515,-0.9158133783875386,-0.8303371920781404,1.1772291915371378,-0.541133971322167,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8402-OOOHJ,-0.44047699244535515,0.34768956675265195,1.5672763903115878,-1.4700153950987134,-0.6424564994736214,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9445-ZUEQE,-0.44047699244535515,-0.2229246665364664,-0.8303371920781404,0.6767137263503343,-0.061253701281978004,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1091-SOZGA,-0.44047699244535515,0.9590619595624216,0.3684695991167237,1.1622636128438444,1.4238608360699607,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
2928-HLDBA,-0.44047699244535515,-1.0788460164701439,-0.8303371920781404,-1.4683525530216806,-0.961390679589572,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0404-SWRVG,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,0.31753983771129934,-0.9098243558941913,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6497-TILVL,-0.44047699244535515,-1.0380878569494927,-0.8303371920781404,-0.47064730680213884,-0.8564920622092428,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
7219-TLZHO,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,-1.463364026790583,-0.9833990805845612,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4622-YNKIJ,-0.44047699244535515,0.021624290587441482,1.5672763903115878,0.801426882127777,0.3255158010582471,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4412-YLTKF,2.2699427831539776,-0.2229246665364664,-0.8303371920781404,0.4389273093346766,-0.06836173048998849,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6734-PSBAW,-0.44047699244535515,1.6111925118928425,1.5672763903115878,-1.3735705546308243,-0.2500579677916489,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
3930-ZGWVE,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.4999465524852995,-1.0024494818470242,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2639-UGMAZ,2.2699427831539776,1.5704343523721913,0.3684695991167237,-0.2794204679433933,0.7483331658105254,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
2876-GZYZC,-0.44047699244535515,-0.7935388998255847,-0.8303371920781404,0.7016563575058229,-0.47446860421598125,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6207-WIOLX,-0.44047699244535515,-0.304440985577769,-0.8303371920781404,-0.20791825863099286,-0.34776025746448924,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
8587-XYZSF,-0.44047699244535515,1.407401714289586,1.5672763903115878,-0.4756358330332367,0.42814073207700776,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
3091-FYHKI,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.9778141402970726,-0.9955180496379705,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2372-HWUHI,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,-0.6818282505852752,-0.9752976932574188,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7799-LGRDP,-0.44047699244535515,0.4292058857939546,1.5672763903115878,-1.3020683453184236,-0.4865875732693905,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
7850-VWJUU,-0.44047699244535515,-0.38595730461907163,-0.8303371920781404,0.33749394263569,-0.2259745520589176,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
